label,name,review,0
0.0,hugo,Starts off good then starts to drag on. I'd pass on watching this one.,
0.0,hugo,"Beautifully filmed and great 3D. Borat is brilliant. Otherwise enormously disappointing, slow moving, predictable and contrived. Hugo and Isabel are not impressive.",
1.0,hugo,"A masterpiece. It is just wonderful. It has great performances from Asa Butterfield, Chloe Grace Moretz, Ben Kingsley, Sacha Baron Cohen and his wonderful dog. It is an emotional homage to the 7th art that never turns into schmaltz.",
1.0,hugo,"Magical, best fantasy movie Matt and I have seen. Beautiful and wonderful story!",
1.0,hugo,A wonderful ode to films and film making.,
1.0,hugo,Scorsese's love letter to early cinema is something film fans will cherish.,
1.0,hugo,"The wonderful achievements of this film simply cannot be overstated. Beautifully crafted, Scorsese's love-letter to cinema is a magical thing. Technically accomplished and movingly acted. Stunning.",
0.0,hugo,"Bored, I'd rate it better if it was shorter.",
1.0,hugo,Beautifully made film. I loved it and so did my kids. almost the perfect family film. It has warmth and intelligence running through it and the kid actors aren't even annoying!,
1.0,hugo,amazing film. loved every single second.,
1.0,hugo,Beautiful film. Cinematography and directing were superb.,
1.0,hugo,Loved the book can't wait for the movie!,
0.0,hugo,"So, so bad. This movie was a snorefest from beginning to end. I almost got up in the middle and left the theater.",
1.0,hugo,The story and visual effects of this movie will leave you mind blown.,
1.0,hugo,Una película fascinante.,
1.0,hugo,"How can anyone not love this movie? This is a Scorsese film I would watch again and again, right next to Goodfellas, this one in my opinion is one of my favorites and one of his best films.",
1.0,hugo,"The only thing that bothered me was the weighty bludgeon of the theme hanging over our heads. If you can get past that, it's perfectly fabulous. Should have won best picture.",
1.0,hugo,good but like hunger games still not close enough too the book,
1.0,hugo,An incredibly enchanting film that seems to understand its value.,
1.0,hugo,"Oh my god, this is a touching film. They don't even have alot of settings or characters yet make everything fit together.",
1.0,hugo,amazing cinematography,
1.0,hugo,"The director commonly known for his gangster and intense dramas turns it around 180 with this wonderful homage to silent cinema, specifically the films of George Melie. Beautifully sho, and wonderfully cast. Its one of Scorsesse's best films.",
1.0,hugo,A beautiful movie of a forgotten fil director and an orphan who discovers the great secret about him. Awesome and special.,
1.0,hugo,This movie makes me happy.,
1.0,hugo,Brilliant! Can't recommend this enough :),
1.0,hugo,Such a glory! A new classic and definetely one of the best films of the year! Wow! I adored it!,
1.0,hugo,"diffrent but good, no sex or fighting makes a change.",
1.0,hugo,A beautiful masterpiece :),
1.0,hugo,Visually it is beautiful. The storyline is meaningful. The emotion is real.,
1.0,hugo,amazing movie reminds me of the game syberia I think there should be a movie about that it would work very well,
1.0,hugo,very good... christopher lee's acting skills were superb... and asa is shown to have a very bright future ahead of him..,
1.0,hugo,One of the best movies I've ever seen! :),
1.0,hugo,"I liked the story, but the main reason I really like this movie is because of the excellent cinematography. The camerawork, visuals, music, etc were outstanding.",
1.0,hugo,"Great Stuff, Slow and oniric film about to follow your dreams to make them true. A must. Btw, I really appreciated the proper Brit accent of the characters.",
1.0,hugo,"Hugo is a fantastic story about kids, friendship, film, and art. It is the movie that defines the year 2011, due to it amazing visuals, acting, and score.",
0.0,hugo,Load of crap...one of the most senseless movies ever made,
1.0,hugo,This has become one of my favorite movies - bravo Scorsese!,
1.0,hugo,One of my personal favorite films.,
1.0,hugo,True cinematic art. How do Martin Martin Scorsese and Ben Kingsley keep getting better?,
1.0,hugo,artistic storyline combined with aristic sets resulting into an epic movie,
0.0,hugo,what a pile of shite,
1.0,hugo,One of the movies you must see in your life.,
1.0,hugo,"God, this was a lovely movie.",
1.0,hugo,After watching this movie I can see why it received so many oscars,
1.0,hugo,One of the most beautiful stories I saw.,
1.0,hugo,"Heartfelt, intricate, and magical!",
1.0,hugo,"A masterpiece. A love poem to cinema and so beautiful, heartfelt, and magical it reminds me of how miraculous cinema and life both are. Such a gift Scorcese gives us without holding back. I am so grateful for this film and for film.",
1.0,hugo,movies are the projection of our dreams...,
1.0,hugo,Uplifting story with some unexpected twists. Great family viewing.,
1.0,hugo,truly a magic ....real tribute to the adoration of cinemas...,
1.0,hugo,one of the best movies I have seen in a long time. Makes you really wish you were back in the day watching a classic black and white film to appreciate it for what it was,
1.0,hugo,"Hugo is a thrilling movie. The actors are great and so is the plot. I read the book and loved it, and this movie lived up to it.",
1.0,hugo,Hugo has to be one of the most wonderful movies I've seen.,
0.0,hugo,"Well, I probably shouldn't comment because I Slept through it. I'm not even going to rate it because it is so bad",
1.0,hugo,Beautiful and imaginative movie.,
1.0,nightcrawler,A true movie masterpiece and great acting from Gyllenhaal.,
1.0,nightcrawler,What's not to love about this film. I enjoyed every minute of it. Great performances by Jake Gyllenhaal and the whole cast. WOW,
1.0,nightcrawler,Unbelievably good performance by Jake Gyllenhaal and a great commentary on TV news.,
1.0,nightcrawler,One of the best movies of the decade... easily. So much thrill the first time I watched this movie. So much suspense and emotion. I can't find any faults with this film. It's seems to be perfect and is easily one of my favorite Drama/Thriller movies.,
1.0,nightcrawler,"A movie that transcends the cinema as it really shows how the world of news is really ran. Gyllenhaal's performance is so amazing, his level of sleaziness made me want to take a shower after watching. RIP Bill Paxton.",
1.0,nightcrawler,"A chilling performance by Jake Gyllenhaal creates an original film unlike any before. Filled with great dialogue and beautiful visuals, ""Nightcrawler"", exposes the depths to which some people go to attain fame and does it convincingly.",
0.0,nightcrawler,Couldn't even get through it; very slow,
0.0,nightcrawler,Jake Gyllenhaal character has an annoying factor that makes it hard to watch. I was disappointed.,
1.0,nightcrawler,"One of the best independent movies ever made. 2014s ""Taxi Driver""",
1.0,nightcrawler,"It's so intense and brutal, amazing performance from Jake, he looked the part too which was terrifyingly impressive. Overall it's quite a scary film where obsession of what you love could drive you crazy and be the death of you.",
1.0,nightcrawler,"It is haunting in every way, and gives you a Network vibe until the last scene of the movie. Journalists going way out of bounds of morality and ethics for the sake of acquiring good TV ratings. Nice thrilling movie.Jake Gyllenhall gives one of the most enthralling performances of the year.",
1.0,nightcrawler,"Brilliantly acted, amazingly written, and an original plot. What more can you ask for?",
1.0,nightcrawler,Great movie with another knock out performance.,
1.0,nightcrawler,"Excellent, well thought-out satire firm relevent to today.",
1.0,nightcrawler,"Nightcrawler, is a very dark and creepy thriller, that will keep you excited for every heart stopping, crazy scenes!",
1.0,nightcrawler,"This film is a disturbing masterpiece. It is an absolute travesty that it was neither nominated for Best Pictures, nor where it's 2 actors nominated. In addition, the sound design, cinematography, and editing are absolutely incredible.",
1.0,nightcrawler,"The best performance by Jake Gyllenhaal by far, one of the best movies I've ever seen. Visually appealing, thrilling, and extremely creepy. Nightcrawler is a different type of movie that will forever be one of my favorite movies of all time",
1.0,nightcrawler,"A beautful, but ultimately cynical view of the news media. I don't gasp much, but I did MANY times during this movie. Jake Gyllenhal's performance was amazing. Just with a single look, he exuded creepiness.",
1.0,nightcrawler,"Jake Gyllenhaal gives a strong performance as the creepy, psychopathic monster, Lou Bloom. Bloom takes a liking to freelance crime journalism and becomes very disturbing and menacing in the process. Definitely on of Jake Gyllenhaal's best performances. Rene Russo was also strong in her performance.",
1.0,nightcrawler,"Well done. To me this a character study of the textbook psychopath. He is ambitious, callous, glib, intelligent and deeply self centered. They walk among us, Very complex layers of insanity. I really enjoyed watching this.",
0.0,nightcrawler,Worst movie ever the main character was desperate for money and that is not good,
1.0,nightcrawler,Very well made film. Acting is wonderful. Great story and atmosphere.,
1.0,nightcrawler,Jake Gyllenhaal in a thrilling must see drama! One of the best films ever made!,
